fuel,unit,summary_stat,subsample,summary_time,time_period,segmentation_variable_1,segment_1_value,value,n_sample,n_statistic,mean_temp,mean_hdd,decimal_places,weekday_weekend,mean_floor_area,n_mean_floor_area,mean_bedrooms,n_mean_bedrooms,mean_occupants,n_mean_occupants
Net Electricity,Wh,mean,all,18:00,2021,currentEnergyRating_merge,F and G,395.41900000000004,195.0,195.0,11.982000000000001,,3.0,both,118.59021487603307,242.0,3.1271929824561404,228.0,2.4008810572687223,227.0
Net Electricity,Wh,standard deviation,all,18:00,2021,currentEnergyRating_merge,F and G,299.836,195.0,195.0,11.982000000000001,,3.0,both,118.59021487603307,242.0,3.1271929824561404,228.0,2.4008810572687223,227.0
Net Electricity,Wh,median,all,18:00,2021,currentEnergyRating_merge,F and G,335.216,195.0,10.0,11.982000000000001,,3.0,both,118.59021487603307,242.0,3.1271929824561404,228.0,2.4008810572687223,227.0
Net Electricity,Wh,75th percentile,all,18:00,2021,currentEnergyRating_merge,F and G,490.449,195.0,10.0,11.982000000000001,,3.0,both,118.59021487603307,242.0,3.1271929824561404,228.0,2.4008810572687223,227.0
Net Electricity,Wh,25th percentile,all,18:00,2021,currentEnergyRating_merge,F and G,184.762,195.0,10.0,11.982000000000001,,3.0,both,118.59021487603307,242.0,3.1271929824561404,228.0,2.4008810572687223,227.0
Gas,Wh,mean,all,18:00,2021,currentEnergyRating_merge,F and G,1628.3039999999999,98.0,98.0,12.16,,3.0,both,118.59021487603307,242.0,3.1271929824561404,228.0,2.4008810572687223,227.0
Gas,Wh,standard deviation,all,18:00,2021,currentEnergyRating_merge,F and G,952.462,98.0,98.0,12.16,,3.0,both,118.59021487603307,242.0,3.1271929824561404,228.0,2.4008810572687223,227.0
Gas,Wh,median,all,18:00,2021,currentEnergyRating_merge,F and G,1438.315,98.0,10.0,12.16,,3.0,both,118.59021487603307,242.0,3.1271929824561404,228.0,2.4008810572687223,227.0
Gas,Wh,75th percentile,all,18:00,2021,currentEnergyRating_merge,F and G,2253.197,98.0,10.0,12.16,,3.0,both,118.59021487603307,242.0,3.1271929824561404,228.0,2.4008810572687223,227.0
Gas,Wh,25th percentile,all,18:00,2021,currentEnergyRating_merge,F and G,869.485,98.0,10.0,12.16,,3.0,both,118.59021487603307,242.0,3.1271929824561404,228.0,2.4008810572687223,227.0
Net Electricity,Wh,mean,all,18:30,2021,currentEnergyRating_merge,F and G,403.704,195.0,195.0,11.982000000000001,,3.0,both,118.59021487603307,242.0,3.1271929824561404,228.0,2.4008810572687223,227.0
Net Electricity,Wh,standard deviation,all,18:30,2021,currentEnergyRating_merge,F and G,301.745,195.0,195.0,11.982000000000001,,3.0,both,118.59021487603307,242.0,3.1271929824561404,228.0,2.4008810572687223,227.0
Net Electricity,Wh,median,all,18:30,2021,currentEnergyRating_merge,F and G,331.91900000000004,195.0,10.0,11.982000000000001,,3.0,both,118.59021487603307,242.0,3.1271929824561404,228.0,2.4008810572687223,227.0
Net Electricity,Wh,75th percentile,all,18:30,2021,currentEnergyRating_merge,F and G,478.536,195.0,10.0,11.982000000000001,,3.0,both,118.59021487603307,242.0,3.1271929824561404,228.0,2.4008810572687223,227.0
Net Electricity,Wh,25th percentile,all,18:30,2021,currentEnergyRating_merge,F and G,198.56099999999998,195.0,10.0,11.982000000000001,,3.0,both,118.59021487603307,242.0,3.1271929824561404,228.0,2.4008810572687223,227.0
Gas,Wh,mean,all,18:30,2021,currentEnergyRating_merge,F and G,1631.701,98.0,98.0,12.159,,3.0,both,118.59021487603307,242.0,3.1271929824561404,228.0,2.4008810572687223,227.0
Gas,Wh,standard deviation,all,18:30,2021,currentEnergyRating_merge,F and G,965.555,98.0,98.0,12.159,,3.0,both,118.59021487603307,242.0,3.1271929824561404,228.0,2.4008810572687223,227.0
Gas,Wh,median,all,18:30,2021,currentEnergyRating_merge,F and G,1500.035,98.0,10.0,12.159,,3.0,both,118.59021487603307,242.0,3.1271929824561404,228.0,2.4008810572687223,227.0
Gas,Wh,75th percentile,all,18:30,2021,currentEnergyRating_merge,F and G,2338.489,98.0,10.0,12.159,,3.0,both,118.59021487603307,242.0,3.1271929824561404,228.0,2.4008810572687223,227.0
Gas,Wh,25th percentile,all,18:30,2021,currentEnergyRating_merge,F and G,816.643,98.0,10.0,12.159,,3.0,both,118.59021487603307,242.0,3.1271929824561404,228.0,2.4008810572687223,227.0
Net Electricity,Wh,mean,all,19:00,2021,currentEnergyRating_merge,F and G,396.36400000000003,195.0,195.0,11.508,,3.0,both,118.59021487603307,242.0,3.1271929824561404,228.0,2.4008810572687223,227.0
Net Electricity,Wh,standard deviation,all,19:00,2021,currentEnergyRating_merge,F and G,307.152,195.0,195.0,11.508,,3.0,both,118.59021487603307,242.0,3.1271929824561404,228.0,2.4008810572687223,227.0
Net Electricity,Wh,median,all,19:00,2021,currentEnergyRating_merge,F and G,318.308,195.0,10.0,11.508,,3.0,both,118.59021487603307,242.0,3.1271929824561404,228.0,2.4008810572687223,227.0
Net Electricity,Wh,75th percentile,all,19:00,2021,currentEnergyRating_merge,F and G,446.082,195.0,10.0,11.508,,3.0,both,118.59021487603307,242.0,3.1271929824561404,228.0,2.4008810572687223,227.0
Net Electricity,Wh,25th percentile,all,19:00,2021,currentEnergyRating_merge,F and G,205.65900000000002,195.0,10.0,11.508,,3.0,both,118.59021487603307,242.0,3.1271929824561404,228.0,2.4008810572687223,227.0
Gas,Wh,mean,all,19:00,2021,currentEnergyRating_merge,F and G,1597.7720000000002,98.0,98.0,11.675,,3.0,both,118.59021487603307,242.0,3.1271929824561404,228.0,2.4008810572687223,227.0
Gas,Wh,standard deviation,all,19:00,2021,currentEnergyRating_merge,F and G,924.997,98.0,98.0,11.675,,3.0,both,118.59021487603307,242.0,3.1271929824561404,228.0,2.4008810572687223,227.0
Gas,Wh,median,all,19:00,2021,currentEnergyRating_merge,F and G,1458.269,98.0,10.0,11.675,,3.0,both,118.59021487603307,242.0,3.1271929824561404,228.0,2.4008810572687223,227.0
Gas,Wh,75th percentile,all,19:00,2021,currentEnergyRating_merge,F and G,2273.275,98.0,10.0,11.675,,3.0,both,118.59021487603307,242.0,3.1271929824561404,228.0,2.4008810572687223,227.0
Gas,Wh,25th percentile,all,19:00,2021,currentEnergyRating_merge,F and G,853.179,98.0,10.0,11.675,,3.0,both,118.59021487603307,242.0,3.1271929824561404,228.0,2.4008810572687223,227.0
Net Electricity,Wh,mean,all,19:30,2021,currentEnergyRating_merge,F and G,381.889,195.0,195.0,11.508,,3.0,both,118.59021487603307,242.0,3.1271929824561404,228.0,2.4008810572687223,227.0
Net Electricity,Wh,standard deviation,all,19:30,2021,currentEnergyRating_merge,F and G,302.546,195.0,195.0,11.508,,3.0,both,118.59021487603307,242.0,3.1271929824561404,228.0,2.4008810572687223,227.0
Net Electricity,Wh,median,all,19:30,2021,currentEnergyRating_merge,F and G,308.093,195.0,10.0,11.508,,3.0,both,118.59021487603307,242.0,3.1271929824561404,228.0,2.4008810572687223,227.0
Net Electricity,Wh,75th percentile,all,19:30,2021,currentEnergyRating_merge,F and G,487.79900000000004,195.0,10.0,11.508,,3.0,both,118.59021487603307,242.0,3.1271929824561404,228.0,2.4008810572687223,227.0
Net Electricity,Wh,25th percentile,all,19:30,2021,currentEnergyRating_merge,F and G,198.263,195.0,10.0,11.508,,3.0,both,118.59021487603307,242.0,3.1271929824561404,228.0,2.4008810572687223,227.0
Gas,Wh,mean,all,19:30,2021,currentEnergyRating_merge,F and G,1551.0179999999998,98.0,98.0,11.675,,3.0,both,118.59021487603307,242.0,3.1271929824561404,228.0,2.4008810572687223,227.0
Gas,Wh,standard deviation,all,19:30,2021,currentEnergyRating_merge,F and G,920.199,98.0,98.0,11.675,,3.0,both,118.59021487603307,242.0,3.1271929824561404,228.0,2.4008810572687223,227.0
Gas,Wh,median,all,19:30,2021,currentEnergyRating_merge,F and G,1397.734,98.0,10.0,11.675,,3.0,both,118.59021487603307,242.0,3.1271929824561404,228.0,2.4008810572687223,227.0
Gas,Wh,75th percentile,all,19:30,2021,currentEnergyRating_merge,F and G,2192.719,98.0,10.0,11.675,,3.0,both,118.59021487603307,242.0,3.1271929824561404,228.0,2.4008810572687223,227.0
Gas,Wh,25th percentile,all,19:30,2021,currentEnergyRating_merge,F and G,912.388,98.0,10.0,11.675,,3.0,both,118.59021487603307,242.0,3.1271929824561404,228.0,2.4008810572687223,227.0
Net Electricity,Wh,mean,all,20:00,2021,currentEnergyRating_merge,F and G,360.721,195.0,195.0,10.925999999999998,,3.0,both,118.59021487603307,242.0,3.1271929824561404,228.0,2.4008810572687223,227.0
Net Electricity,Wh,standard deviation,all,20:00,2021,currentEnergyRating_merge,F and G,289.258,195.0,195.0,10.925999999999998,,3.0,both,118.59021487603307,242.0,3.1271929824561404,228.0,2.4008810572687223,227.0
Net Electricity,Wh,median,all,20:00,2021,currentEnergyRating_merge,F and G,278.43,195.0,10.0,10.925999999999998,,3.0,both,118.59021487603307,242.0,3.1271929824561404,228.0,2.4008810572687223,227.0
Net Electricity,Wh,75th percentile,all,20:00,2021,currentEnergyRating_merge,F and G,437.892,195.0,10.0,10.925999999999998,,3.0,both,118.59021487603307,242.0,3.1271929824561404,228.0,2.4008810572687223,227.0
Net Electricity,Wh,25th percentile,all,20:00,2021,currentEnergyRating_merge,F and G,182.825,195.0,10.0,10.925999999999998,,3.0,both,118.59021487603307,242.0,3.1271929824561404,228.0,2.4008810572687223,227.0
Gas,Wh,mean,all,20:00,2021,currentEnergyRating_merge,F and G,1490.88,98.0,98.0,11.067,,3.0,both,118.59021487603307,242.0,3.1271929824561404,228.0,2.4008810572687223,227.0
Gas,Wh,standard deviation,all,20:00,2021,currentEnergyRating_merge,F and G,880.304,98.0,98.0,11.067,,3.0,both,118.59021487603307,242.0,3.1271929824561404,228.0,2.4008810572687223,227.0
Gas,Wh,median,all,20:00,2021,currentEnergyRating_merge,F and G,1417.5739999999998,98.0,10.0,11.067,,3.0,both,118.59021487603307,242.0,3.1271929824561404,228.0,2.4008810572687223,227.0
Gas,Wh,75th percentile,all,20:00,2021,currentEnergyRating_merge,F and G,2068.726,98.0,10.0,11.067,,3.0,both,118.59021487603307,242.0,3.1271929824561404,228.0,2.4008810572687223,227.0
Gas,Wh,25th percentile,all,20:00,2021,currentEnergyRating_merge,F and G,870.413,98.0,10.0,11.067,,3.0,both,118.59021487603307,242.0,3.1271929824561404,228.0,2.4008810572687223,227.0
Net Electricity,Wh,mean,all,20:30,2021,currentEnergyRating_merge,F and G,344.49199999999996,195.0,195.0,10.925999999999998,,3.0,both,118.59021487603307,242.0,3.1271929824561404,228.0,2.4008810572687223,227.0
Net Electricity,Wh,standard deviation,all,20:30,2021,currentEnergyRating_merge,F and G,282.226,195.0,195.0,10.925999999999998,,3.0,both,118.59021487603307,242.0,3.1271929824561404,228.0,2.4008810572687223,227.0
Net Electricity,Wh,median,all,20:30,2021,currentEnergyRating_merge,F and G,259.60900000000004,195.0,10.0,10.925999999999998,,3.0,both,118.59021487603307,242.0,3.1271929824561404,228.0,2.4008810572687223,227.0
Net Electricity,Wh,75th percentile,all,20:30,2021,currentEnergyRating_merge,F and G,403.18699999999995,195.0,10.0,10.925999999999998,,3.0,both,118.59021487603307,242.0,3.1271929824561404,228.0,2.4008810572687223,227.0
Net Electricity,Wh,25th percentile,all,20:30,2021,currentEnergyRating_merge,F and G,179.09099999999998,195.0,10.0,10.925999999999998,,3.0,both,118.59021487603307,242.0,3.1271929824561404,228.0,2.4008810572687223,227.0
Gas,Wh,mean,all,20:30,2021,currentEnergyRating_merge,F and G,1419.486,98.0,98.0,11.068,,3.0,both,118.59021487603307,242.0,3.1271929824561404,228.0,2.4008810572687223,227.0
Gas,Wh,standard deviation,all,20:30,2021,currentEnergyRating_merge,F and G,835.307,98.0,98.0,11.068,,3.0,both,118.59021487603307,242.0,3.1271929824561404,228.0,2.4008810572687223,227.0
Gas,Wh,median,all,20:30,2021,currentEnergyRating_merge,F and G,1360.815,98.0,10.0,11.068,,3.0,both,118.59021487603307,242.0,3.1271929824561404,228.0,2.4008810572687223,227.0
Gas,Wh,75th percentile,all,20:30,2021,currentEnergyRating_merge,F and G,1973.875,98.0,10.0,11.068,,3.0,both,118.59021487603307,242.0,3.1271929824561404,228.0,2.4008810572687223,227.0
Gas,Wh,25th percentile,all,20:30,2021,currentEnergyRating_merge,F and G,843.809,98.0,10.0,11.068,,3.0,both,118.59021487603307,242.0,3.1271929824561404,228.0,2.4008810572687223,227.0
Net Electricity,Wh,mean,all,21:00,2021,currentEnergyRating_merge,F and G,328.26099999999997,195.0,195.0,10.334000000000001,,3.0,both,118.59021487603307,242.0,3.1271929824561404,228.0,2.4008810572687223,227.0
Net Electricity,Wh,standard deviation,all,21:00,2021,currentEnergyRating_merge,F and G,262.882,195.0,195.0,10.334000000000001,,3.0,both,118.59021487603307,242.0,3.1271929824561404,228.0,2.4008810572687223,227.0
Net Electricity,Wh,median,all,21:00,2021,currentEnergyRating_merge,F and G,243.05,195.0,10.0,10.334000000000001,,3.0,both,118.59021487603307,242.0,3.1271929824561404,228.0,2.4008810572687223,227.0
Net Electricity,Wh,75th percentile,all,21:00,2021,currentEnergyRating_merge,F and G,384.914,195.0,10.0,10.334000000000001,,3.0,both,118.59021487603307,242.0,3.1271929824561404,228.0,2.4008810572687223,227.0
Net Electricity,Wh,25th percentile,all,21:00,2021,currentEnergyRating_merge,F and G,173.354,195.0,10.0,10.334000000000001,,3.0,both,118.59021487603307,242.0,3.1271929824561404,228.0,2.4008810572687223,227.0
Gas,Wh,mean,all,21:00,2021,currentEnergyRating_merge,F and G,1310.351,98.0,98.0,10.457,,3.0,both,118.59021487603307,242.0,3.1271929824561404,228.0,2.4008810572687223,227.0
Gas,Wh,standard deviation,all,21:00,2021,currentEnergyRating_merge,F and G,813.2,98.0,98.0,10.457,,3.0,both,118.59021487603307,242.0,3.1271929824561404,228.0,2.4008810572687223,227.0
Gas,Wh,median,all,21:00,2021,currentEnergyRating_merge,F and G,1235.305,98.0,10.0,10.457,,3.0,both,118.59021487603307,242.0,3.1271929824561404,228.0,2.4008810572687223,227.0
Gas,Wh,75th percentile,all,21:00,2021,currentEnergyRating_merge,F and G,1941.851,98.0,10.0,10.457,,3.0,both,118.59021487603307,242.0,3.1271929824561404,228.0,2.4008810572687223,227.0
Gas,Wh,25th percentile,all,21:00,2021,currentEnergyRating_merge,F and G,684.952,98.0,10.0,10.457,,3.0,both,118.59021487603307,242.0,3.1271929824561404,228.0,2.4008810572687223,227.0
Net Electricity,Wh,mean,all,21:30,2021,currentEnergyRating_merge,F and G,317.911,195.0,195.0,10.334000000000001,,3.0,both,118.59021487603307,242.0,3.1271929824561404,228.0,2.4008810572687223,227.0
Net Electricity,Wh,standard deviation,all,21:30,2021,currentEnergyRating_merge,F and G,265.20099999999996,195.0,195.0,10.334000000000001,,3.0,both,118.59021487603307,242.0,3.1271929824561404,228.0,2.4008810572687223,227.0
Net Electricity,Wh,median,all,21:30,2021,currentEnergyRating_merge,F and G,234.69099999999997,195.0,10.0,10.334000000000001,,3.0,both,118.59021487603307,242.0,3.1271929824561404,228.0,2.4008810572687223,227.0
Net Electricity,Wh,75th percentile,all,21:30,2021,currentEnergyRating_merge,F and G,386.64,195.0,10.0,10.334000000000001,,3.0,both,118.59021487603307,242.0,3.1271929824561404,228.0,2.4008810572687223,227.0
Net Electricity,Wh,25th percentile,all,21:30,2021,currentEnergyRating_merge,F and G,161.821,195.0,10.0,10.334000000000001,,3.0,both,118.59021487603307,242.0,3.1271929824561404,228.0,2.4008810572687223,227.0
Gas,Wh,mean,all,21:30,2021,currentEnergyRating_merge,F and G,1141.0539999999999,98.0,98.0,10.457,,3.0,both,118.59021487603307,242.0,3.1271929824561404,228.0,2.4008810572687223,227.0
Gas,Wh,standard deviation,all,21:30,2021,currentEnergyRating_merge,F and G,800.5880000000001,98.0,98.0,10.457,,3.0,both,118.59021487603307,242.0,3.1271929824561404,228.0,2.4008810572687223,227.0
Gas,Wh,median,all,21:30,2021,currentEnergyRating_merge,F and G,1068.212,98.0,10.0,10.457,,3.0,both,118.59021487603307,242.0,3.1271929824561404,228.0,2.4008810572687223,227.0
Gas,Wh,75th percentile,all,21:30,2021,currentEnergyRating_merge,F and G,1444.06,98.0,10.0,10.457,,3.0,both,118.59021487603307,242.0,3.1271929824561404,228.0,2.4008810572687223,227.0
Gas,Wh,25th percentile,all,21:30,2021,currentEnergyRating_merge,F and G,514.7919999999999,98.0,10.0,10.457,,3.0,both,118.59021487603307,242.0,3.1271929824561404,228.0,2.4008810572687223,227.0
Net Electricity,Wh,mean,all,22:00,2021,currentEnergyRating_merge,F and G,295.806,195.0,195.0,9.831,,3.0,both,118.59021487603307,242.0,3.1271929824561404,228.0,2.4008810572687223,227.0
Net Electricity,Wh,standard deviation,all,22:00,2021,currentEnergyRating_merge,F and G,265.138,195.0,195.0,9.831,,3.0,both,118.59021487603307,242.0,3.1271929824561404,228.0,2.4008810572687223,227.0
Net Electricity,Wh,median,all,22:00,2021,currentEnergyRating_merge,F and G,221.63099999999997,195.0,10.0,9.831,,3.0,both,118.59021487603307,242.0,3.1271929824561404,228.0,2.4008810572687223,227.0
Net Electricity,Wh,75th percentile,all,22:00,2021,currentEnergyRating_merge,F and G,350.51199999999994,195.0,10.0,9.831,,3.0,both,118.59021487603307,242.0,3.1271929824561404,228.0,2.4008810572687223,227.0
Net Electricity,Wh,25th percentile,all,22:00,2021,currentEnergyRating_merge,F and G,149.391,195.0,10.0,9.831,,3.0,both,118.59021487603307,242.0,3.1271929824561404,228.0,2.4008810572687223,227.0
Gas,Wh,mean,all,22:00,2021,currentEnergyRating_merge,F and G,969.197,98.0,98.0,9.936,,3.0,both,118.59021487603307,242.0,3.1271929824561404,228.0,2.4008810572687223,227.0
Gas,Wh,standard deviation,all,22:00,2021,currentEnergyRating_merge,F and G,793.61,98.0,98.0,9.936,,3.0,both,118.59021487603307,242.0,3.1271929824561404,228.0,2.4008810572687223,227.0
Gas,Wh,median,all,22:00,2021,currentEnergyRating_merge,F and G,858.8639999999999,98.0,10.0,9.936,,3.0,both,118.59021487603307,242.0,3.1271929824561404,228.0,2.4008810572687223,227.0
Gas,Wh,75th percentile,all,22:00,2021,currentEnergyRating_merge,F and G,1279.84,98.0,10.0,9.936,,3.0,both,118.59021487603307,242.0,3.1271929824561404,228.0,2.4008810572687223,227.0
Gas,Wh,25th percentile,all,22:00,2021,currentEnergyRating_merge,F and G,290.774,98.0,10.0,9.936,,3.0,both,118.59021487603307,242.0,3.1271929824561404,228.0,2.4008810572687223,227.0
Net Electricity,Wh,mean,all,22:30,2021,currentEnergyRating_merge,F and G,275.63599999999997,195.0,195.0,9.831,,3.0,both,118.59021487603307,242.0,3.1271929824561404,228.0,2.4008810572687223,227.0
Net Electricity,Wh,standard deviation,all,22:30,2021,currentEnergyRating_merge,F and G,259.251,195.0,195.0,9.831,,3.0,both,118.59021487603307,242.0,3.1271929824561404,228.0,2.4008810572687223,227.0
Net Electricity,Wh,median,all,22:30,2021,currentEnergyRating_merge,F and G,207.02599999999998,195.0,10.0,9.831,,3.0,both,118.59021487603307,242.0,3.1271929824561404,228.0,2.4008810572687223,227.0
Net Electricity,Wh,75th percentile,all,22:30,2021,currentEnergyRating_merge,F and G,331.246,195.0,10.0,9.831,,3.0,both,118.59021487603307,242.0,3.1271929824561404,228.0,2.4008810572687223,227.0
Net Electricity,Wh,25th percentile,all,22:30,2021,currentEnergyRating_merge,F and G,122.883,195.0,10.0,9.831,,3.0,both,118.59021487603307,242.0,3.1271929824561404,228.0,2.4008810572687223,227.0
Gas,Wh,mean,all,22:30,2021,currentEnergyRating_merge,F and G,705.8580000000001,98.0,98.0,9.937000000000001,,3.0,both,118.59021487603307,242.0,3.1271929824561404,228.0,2.4008810572687223,227.0
Gas,Wh,standard deviation,all,22:30,2021,currentEnergyRating_merge,F and G,678.2919999999999,98.0,98.0,9.937000000000001,,3.0,both,118.59021487603307,242.0,3.1271929824561404,228.0,2.4008810572687223,227.0
Gas,Wh,median,all,22:30,2021,currentEnergyRating_merge,F and G,544.5509999999999,98.0,10.0,9.937000000000001,,3.0,both,118.59021487603307,242.0,3.1271929824561404,228.0,2.4008810572687223,227.0
Gas,Wh,75th percentile,all,22:30,2021,currentEnergyRating_merge,F and G,1032.383,98.0,10.0,9.937000000000001,,3.0,both,118.59021487603307,242.0,3.1271929824561404,228.0,2.4008810572687223,227.0
Gas,Wh,25th percentile,all,22:30,2021,currentEnergyRating_merge,F and G,185.524,98.0,10.0,9.937000000000001,,3.0,both,118.59021487603307,242.0,3.1271929824561404,228.0,2.4008810572687223,227.0
Net Electricity,Wh,mean,all,23:00,2021,currentEnergyRating_merge,F and G,242.747,195.0,195.0,9.443,,3.0,both,118.59021487603307,242.0,3.1271929824561404,228.0,2.4008810572687223,227.0
Net Electricity,Wh,standard deviation,all,23:00,2021,currentEnergyRating_merge,F and G,233.548,195.0,195.0,9.443,,3.0,both,118.59021487603307,242.0,3.1271929824561404,228.0,2.4008810572687223,227.0
Net Electricity,Wh,median,all,23:00,2021,currentEnergyRating_merge,F and G,173.824,195.0,10.0,9.443,,3.0,both,118.59021487603307,242.0,3.1271929824561404,228.0,2.4008810572687223,227.0
Net Electricity,Wh,75th percentile,all,23:00,2021,currentEnergyRating_merge,F and G,298.002,195.0,10.0,9.443,,3.0,both,118.59021487603307,242.0,3.1271929824561404,228.0,2.4008810572687223,227.0
Net Electricity,Wh,25th percentile,all,23:00,2021,currentEnergyRating_merge,F and G,105.54899999999999,195.0,10.0,9.443,,3.0,both,118.59021487603307,242.0,3.1271929824561404,228.0,2.4008810572687223,227.0
Gas,Wh,mean,all,23:00,2021,currentEnergyRating_merge,F and G,511.968,98.0,98.0,9.539,,3.0,both,118.59021487603307,242.0,3.1271929824561404,228.0,2.4008810572687223,227.0
Gas,Wh,standard deviation,all,23:00,2021,currentEnergyRating_merge,F and G,584.3340000000001,98.0,98.0,9.539,,3.0,both,118.59021487603307,242.0,3.1271929824561404,228.0,2.4008810572687223,227.0
Gas,Wh,median,all,23:00,2021,currentEnergyRating_merge,F and G,274.10900000000004,98.0,10.0,9.539,,3.0,both,118.59021487603307,242.0,3.1271929824561404,228.0,2.4008810572687223,227.0
Gas,Wh,75th percentile,all,23:00,2021,currentEnergyRating_merge,F and G,777.454,98.0,10.0,9.539,,3.0,both,118.59021487603307,242.0,3.1271929824561404,228.0,2.4008810572687223,227.0
Gas,Wh,25th percentile,all,23:00,2021,currentEnergyRating_merge,F and G,104.55,98.0,10.0,9.539,,3.0,both,118.59021487603307,242.0,3.1271929824561404,228.0,2.4008810572687223,227.0
Net Electricity,Wh,mean,all,23:30,2021,currentEnergyRating_merge,F and G,217.90599999999998,195.0,195.0,9.443,,3.0,both,118.59021487603307,242.0,3.1271929824561404,228.0,2.4008810572687223,227.0
Net Electricity,Wh,standard deviation,all,23:30,2021,currentEnergyRating_merge,F and G,230.257,195.0,195.0,9.443,,3.0,both,118.59021487603307,242.0,3.1271929824561404,228.0,2.4008810572687223,227.0
Net Electricity,Wh,median,all,23:30,2021,currentEnergyRating_merge,F and G,156.99200000000002,195.0,10.0,9.443,,3.0,both,118.59021487603307,242.0,3.1271929824561404,228.0,2.4008810572687223,227.0
Net Electricity,Wh,75th percentile,all,23:30,2021,currentEnergyRating_merge,F and G,255.16099999999997,195.0,10.0,9.443,,3.0,both,118.59021487603307,242.0,3.1271929824561404,228.0,2.4008810572687223,227.0
Net Electricity,Wh,25th percentile,all,23:30,2021,currentEnergyRating_merge,F and G,85.398,195.0,10.0,9.443,,3.0,both,118.59021487603307,242.0,3.1271929824561404,228.0,2.4008810572687223,227.0
Gas,Wh,mean,all,23:30,2021,currentEnergyRating_merge,F and G,401.23900000000003,98.0,98.0,9.54,,3.0,both,118.59021487603307,242.0,3.1271929824561404,228.0,2.4008810572687223,227.0
Gas,Wh,standard deviation,all,23:30,2021,currentEnergyRating_merge,F and G,563.2230000000001,98.0,98.0,9.54,,3.0,both,118.59021487603307,242.0,3.1271929824561404,228.0,2.4008810572687223,227.0
Gas,Wh,median,all,23:30,2021,currentEnergyRating_merge,F and G,172.489,98.0,10.0,9.54,,3.0,both,118.59021487603307,242.0,3.1271929824561404,228.0,2.4008810572687223,227.0
Gas,Wh,75th percentile,all,23:30,2021,currentEnergyRating_merge,F and G,558.633,98.0,10.0,9.54,,3.0,both,118.59021487603307,242.0,3.1271929824561404,228.0,2.4008810572687223,227.0
Gas,Wh,25th percentile,all,23:30,2021,currentEnergyRating_merge,F and G,45.832,98.0,10.0,9.54,,3.0,both,118.59021487603307,242.0,3.1271929824561404,228.0,2.4008810572687223,227.0
Net Electricity,Wh,mean,all,00:00,2021,currentEnergyRating_merge,F and G,211.267,195.0,195.0,9.174,,3.0,both,118.59021487603307,242.0,3.1271929824561404,228.0,2.4008810572687223,227.0
Net Electricity,Wh,standard deviation,all,00:00,2021,currentEnergyRating_merge,F and G,284.756,195.0,195.0,9.174,,3.0,both,118.59021487603307,242.0,3.1271929824561404,228.0,2.4008810572687223,227.0
Net Electricity,Wh,median,all,00:00,2021,currentEnergyRating_merge,F and G,129.74,195.0,10.0,9.174,,3.0,both,118.59021487603307,242.0,3.1271929824561404,228.0,2.4008810572687223,227.0
Net Electricity,Wh,75th percentile,all,00:00,2021,currentEnergyRating_merge,F and G,228.89,195.0,10.0,9.174,,3.0,both,118.59021487603307,242.0,3.1271929824561404,228.0,2.4008810572687223,227.0
Net Electricity,Wh,25th percentile,all,00:00,2021,currentEnergyRating_merge,F and G,73.164,195.0,10.0,9.174,,3.0,both,118.59021487603307,242.0,3.1271929824561404,228.0,2.4008810572687223,227.0
Gas,Wh,mean,all,00:00,2021,currentEnergyRating_merge,F and G,316.936,98.0,98.0,9.262,,3.0,both,118.59021487603307,242.0,3.1271929824561404,228.0,2.4008810572687223,227.0
Gas,Wh,standard deviation,all,00:00,2021,currentEnergyRating_merge,F and G,507.38300000000004,98.0,98.0,9.262,,3.0,both,118.59021487603307,242.0,3.1271929824561404,228.0,2.4008810572687223,227.0
Gas,Wh,median,all,00:00,2021,currentEnergyRating_merge,F and G,89.185,98.0,10.0,9.262,,3.0,both,118.59021487603307,242.0,3.1271929824561404,228.0,2.4008810572687223,227.0
Gas,Wh,75th percentile,all,00:00,2021,currentEnergyRating_merge,F and G,421.82300000000004,98.0,10.0,9.262,,3.0,both,118.59021487603307,242.0,3.1271929824561404,228.0,2.4008810572687223,227.0
Gas,Wh,25th percentile,all,00:00,2021,currentEnergyRating_merge,F and G,28.489,98.0,10.0,9.262,,3.0,both,118.59021487603307,242.0,3.1271929824561404,228.0,2.4008810572687223,227.0
Net Electricity,kWh,mean,all,2020,2020,currentEnergyRating_merge,F and G,13.349,67.0,67.0,10.995999999999999,5.148,3.0,both,118.59021487603307,242.0,3.1271929824561404,228.0,2.4008810572687223,227.0
Net Electricity,kWh,standard deviation,all,2020,2020,currentEnergyRating_merge,F and G,16.444000000000003,67.0,67.0,10.995999999999999,5.148,3.0,both,118.59021487603307,242.0,3.1271929824561404,228.0,2.4008810572687223,227.0
Net Electricity,kWh,median,all,2020,2020,currentEnergyRating_merge,F and G,9.544,67.0,10.0,10.995999999999999,5.148,3.0,both,118.59021487603307,242.0,3.1271929824561404,228.0,2.4008810572687223,227.0
Net Electricity,kWh,75th percentile,all,2020,2020,currentEnergyRating_merge,F and G,13.673,67.0,10.0,10.995999999999999,5.148,3.0,both,118.59021487603307,242.0,3.1271929824561404,228.0,2.4008810572687223,227.0
